Word_tag,Frequency
vulture-investor_SUBST,1
usg_SUBST,1
building-material_SUBST,2
near-unanimous_ADJ,2
hard-to-get_VERB,1
bond-holder_SUBST,2
soft-drink_SUBST,1
debt-for-equity_ADJ,4
debt-holder_SUBST,1
$18_SUBST,3
securitisation_SUBST,2
quasi-securitisation_SUBST,1
$2.3_SUBST,1
collateralised_ADJ,1
cbos_SUBST,1
cbo_SUBST,1
bondster_SUBST,1
mini-flutter_SUBST,1
41%_SUBST,3
ex-state_ADJ,1
tolerably_ADV,6
sids_SUBST,1
$875_SUBST,1
santander_VERB,2
$220m_SUBST,2
venturer_SUBST,1
terracciano_SUBST,1
bank-share_ADJ,1
bruyette_SUBST,2
capital-rich_ADJ,1
window-shopping_ADJ,1
recession-blighted_ADJ,1
well-managed_SUBST,1
expansion-minded_ADJ,1
botin_SUBST,1
kemper_SUBST,1
metlife_SUBST,1
stalled_ADJ,6
poor-country_ADJ,1
stable-cleaning_SUBST,1
conable_SUBST,3
"6,000-strong_UNC",2
over-chummy_ADJ,1
client-country_ADJ,1
ill-adapted_ADJ,2
transaction-hungry_ADJ,1
ill-fed_ADJ,2
post-gulf_ADJ,2
poverty-ridden_ADJ,1
10.5%_UNC,3
fly-over_ADJ,1
"$12,675_SUBST",1
skyrockete_VERB,1
$141_SUBST,1
$520_SUBST,2
business-high_ADJ,1
tiaa-cref_SUBST,1
race-caused_ADJ,1
2m-15m_ADJ,1
smoke-stack_ADJ,1
$6–7_UNC,1
"$24,690_SUBST",1
"$17,400_SUBST",1
hamburger-flipping_ADJ,1
mcjobs_SUBST,1
$3.80_SUBST,1
better-paid_ADJ,1
afdc_SUBST,6
over-generous_ADJ,4
joblessness_SUBST,2
$3.35_SUBST,1
ellwood_SUBST,1
white-house-speak_SUBST,1
earned-income_ADJ,2
low-earner_SUBST,1
homeward-bound_ADJ,1
lily-white_ADJ,1
périphérique_UNC,1
movie-hall_SUBST,1
fried-chicken_SUBST,1
cheque-cashing_ADJ,1
quickest_ADV,2
120%_SUBST,1
mis-match_SUBST,2
job-link_SUBST,1
lawndale_SUBST,1
light-manufacturing_ADJ,1
public-housing_ADJ,2
tenant-management_SUBST,1
kenilworth-parkside_SUBST,1
ex-harlem-globetrotter_ADJ,1
schoolwork_SUBST,8
droppers-out_SUBST,1
$12.8_SUBST,1
$5.6_SUBST,2
re-draw_VERB,1
tax-boundary_ADJ,1
home-front_SUBST,1
ignoble_ADJ,8
endogenous_SUBST,1
immunoglobulin_SUBST,2
mu_SUBST,33
earth-shaking_ADJ,2
thereza_SUBST,2
imanishi-kari_SUBST,7
immunologist_SUBST,2
mit_SUBST,11
dingell_SUBST,1
rejoinder_SUBST,5
ptashne_SUBST,1
misstatement_SUBST,1
anti-ulcer_ADJ,3
omeprazole_SUBST,14
h2-receptor_SUBST,2
body-chemical_SUBST,1
histamine_VERB,1
h2-antagonist_SUBST,3
acid-level_SUBST,1
loxtidine_SUBST,1
undulate_SUBST,1
gastroenterologist_SUBST,1
chie_SUBST,1
furihata_SUBST,1
insubstantiality_SUBST,1
guelph_SUBST,3
beta-decay_ADJ,1
tritium_SUBST,3
ev_SUBST,6
kev_SUBST,20
massless_ADJ,4
himes_SUBST,5
jelley_SUBST,5
solid-state_ADJ,2
electron-energy_ADJ,1
no-neutrino_ADJ,1
subatomic_ADJ,1
electron-like_ADJ,1
anticlockwise_ADV,5
right-_ADJ,1
inelegance_SUBST,1
astrophysicist_SUBST,2
ten-second_ADJ,1
yet-more-aloof_ADJ,1
eon_SUBST,6
magnetic-spectrometer_ADJ,1
bullishness_SUBST,1
make-or-break_SUBST,1
well-understood_ADJ,1
heavy-neutrino_ADJ,1
mail-box_SUBST,1
kroll_VERB,1
ffr357m_UNC,1
sixth-large_ADJ,2
dm1_UNC,5
£670_UNC,1
"$1,170_SUBST",1
£558m_UNC,1
$976m_SUBST,1
topeka_SUBST,1
satanism_SUBST,4
telephone-call_SUBST,1
debt-crippled_ADJ,1
$395m_SUBST,1
$10.1m_SUBST,1
$352m_SUBST,1
tugwell_SUBST,3
s&ls_UNC,2
$38_SUBST,2
ffr100m_UNC,1
$17.5m_SUBST,1
Méditerranée_UNC,1
"$1,798,077_SUBST",1
gutfreund_SUBST,1
$2.26m_SUBST,1
$492m_SUBST,1
behemoth_SUBST,4
network-management_ADJ,1
ffr6_UNC,2
ffr1.21_UNC,1
ffr9.29_UNC,1
9.9%_UNC,2
$15.80_SUBST,1
$27.10_SUBST,1
8.9%_UNC,1
6.2%_UNC,4
8.1%_UNC,3
refiner_SUBST,1
gasand_SUBST,1
lead-guzzling_SUBST,1
luxembourger_SUBST,3
$3.5_SUBST,5
$103_SUBST,2
555m_SUBST,1
570m_SUBST,1
gremlin_SUBST,2
$79_SUBST,1
sdrs_SUBST,2
$74_SUBST,1
$11.2_SUBST,1
prime-lending_ADJ,1
3.9%_UNC,1
valdez_SUBST,9
oil-shipping_ADJ,1
torrey_SUBST,2
$18m_SUBST,1
$78m_SUBST,2
amoco_SUBST,2
valdezes_SUBST,1
one-tanker_ADJ,1
alaskan_ADJ,21
quasi-capitalist_ADJ,1
over-rule_VERB,3
180-degree_ADJ,1
petrakov_SUBST,6
non-convertible_ADJ,1
non-reform_ADJ,1
monopoly-ridden_ADJ,1
de-monopolise_VERB,1
unbake_VERB,1
micro-commission_SUBST,1
so-so_ADV,1
29–34_UNC,1
taxed_ADJ,4
verboten_VERB,1
inflation-fighter_SUBST,1
game-based_ADJ,1
trust-based_ADJ,1
rule-based_ADJ,1
melange_SUBST,1
trust-me_SUBST,1
short-list_SUBST,5
mortgage-interest_ADJ,1
higher-rate_ADJ,1
bumbler_SUBST,1
arch-bamboozler_SUBST,1
monopoly-money_ADJ,1
rock-ribbed_ADJ,1
wartburgs_SUBST,4
interflugs_SUBST,1
german-polish_ADJ,2
demobilising_ADJ,1
nuclear-armed_ADJ,2
protection-cum-deterrence_ADJ,1
post-1992_ADJ,2
rolex_SUBST,4
over-achiever_SUBST,1
trebling_SUBST,3
urban-property_ADJ,1
1985–87_UNC,1
unsustainably_ADV,3
ever-prudent_ADJ,1
oh-so-dominant_ADJ,1
4.25%_UNC,2
5.25%_UNC,4
tightening_ADJ,5
shuddering_ADJ,2
come-uppance_ADJ,1
status-symbol_SUBST,1
540-strong_ADJ,1
tobacco-to-insurance_ADJ,2
conglomerateer_SUBST,1
knitting-sticker_SUBST,1
abrasive_SUBST,3
50-strong_ADJ,1
.5%_UNC,1
altsech_SUBST,1
darwinism_SUBST,8
margulis_SUBST,2
kropotkin_SUBST,1
ferociousness_SUBST,1
annapolis_SUBST,2
o'gara_SUBST,1
market-theory_ADJ,1
baumol_SUBST,1
contestability_SUBST,1
lenton_SUBST,1
northam_SUBST,1
vilnius_SUBST,13
kalinauskas_SUBST,1
frazier_SUBST,13
giroux_SUBST,1
$17.95_SUBST,1
maligned_ADJ,4
"25,000-mile_UNC",1
over-farming_SUBST,1
unreplenishable_ADJ,1
sioux_ADJ,3
welk_SUBST,1
nationally-known_ADJ,1
accordion-player_SUBST,1
band-leader_SUBST,1
mandan-hidatsa_SUBST,1
double-bladed_ADJ,1
claar_SUBST,1
oberlin_SUBST,1
oglala_SUBST,1
nicodemus_SUBST,2
w.h._SUBST,6
diderot_SUBST,18
pellucid_ADJ,2
over-declamatory_ADJ,1
jargon-junky_SUBST,1
feculent_ADJ,1
near-photographic_ADJ,1
night/old_UNC,1
$19.95_SUBST,4
cadaver_SUBST,1
$250_SUBST,7
"$6,500_SUBST",1
dollars-worth_SUBST,1
mafiosi_SUBST,2
leggio_SUBST,1
capo_SUBST,1
drug-trafficker_SUBST,2
diminuendo_SUBST,1
£204m_UNC,1
$329m_SUBST,1
£182m_UNC,1
fontana_SUBST,8
teatro_SUBST,3
comunale_SUBST,2
animosamente_SUBST,1
opening-night_ADJ,1
ticket-holder_SUBST,1
fenice_SUBST,1
"$24,165_SUBST",1
placido_SUBST,2
kraus_SUBST,12
ramey_SUBST,1
mirella_SUBST,1
freni_SUBST,2
Caballé_UNC,1
opera-house_ADJ,2
pay-television_SUBST,1
voice-training_SUBST,1
callas_SUBST,10
michie_SUBST,1
nakamaru_SUBST,1
mezzo-soprano_SUBST,2
lazzarini_SUBST,1
fur-bearing_ADJ,1
henricus_SUBST,2
meegaeren_SUBST,1
uncovering_SUBST,2
botticelli_SUBST,2
ionia_SUBST,1
townley_SUBST,3
discobolus_SUBST,2
discus-thrower_SUBST,1
irrefutably_ADV,1
1809_ADJ,6
fakeness_SUBST,1
mutable_ADJ,2
1506_ADJ,1
Dürer_UNC,4
forger_SUBST,1
johnnie_SUBST,7
j.s.g._SUBST,1
boggs_SUBST,3
gainst_VERB,1
boastful_SUBST,1
mocker_SUBST,1
wielder_SUBST,2
nikolayevich_SUBST,3
construction-industry_ADJ,1
reflectiveness_SUBST,1
interregional_ADJ,1
decentralising_ADJ,1
honecker-like_ADJ,1
yazov_SUBST,12
medvedev_SUBST,7
cold-shouldered_ADJ,1
statuary_ADJ,2
"ffr29,000_UNC",1
berenson_SUBST,5
patroness_SUBST,3
finding_ADJ,2
isabellas_SUBST,1
d'este_SUBST,1
degas_SUBST,3
shang_SUBST,1
nouveau-rural_ADJ,1
yokel_SUBST,3
green-welly_ADJ,1
titmuss_VERB,1
rapstone_SUBST,1
hillbillies-turned-entrepreneur_SUBST,1
106m_SUBST,2
census-taker_SUBST,2
aleut_SUBST,1
flush-toilet_SUBST,1
bar-code-reading_ADJ,1
scanner_SUBST,7
computerised-map_ADJ,1
topologically_ADV,1
referencing_SUBST,1
gerrymander_VERB,2
$39_SUBST,2
under-count_VERB,2
census-awareness_ADJ,1
5–6%_UNC,2
over-count_SUBST,1
double-counted_ADJ,1
under-count_SUBST,1
pulpiteer_SUBST,1
co-pilot_SUBST,5
eye-popping_ADJ,3
"3,600-member_UNC",1
church-owned_ADJ,1
honeycomb_VERB,3
down-payment_SUBST,3
post-nuclear_ADJ,1
deukmejian_ADJ,1
deukmejian_SUBST,1
criminological_ADJ,1
ghoulish_ADJ,2
kamp_SUBST,2
pro-death_ADJ,1
1983–87_UNC,1
mattox_SUBST,3
schuette_SUBST,1
cuomo_SUBST,2
capital-punishment_ADJ,1
rehnquist_SUBST,2
drug-dealing_SUBST,1
racial-justice_ADJ,1
death-penalty_ADJ,1
cuomos_SUBST,1
celebration-of-democracy_ADJ,1
$870m_SUBST,2
violeta_SUBST,4
chamorro_SUBST,15
post-invasion_ADJ,1
war-battered_ADJ,2
$433m_SUBST,1
eagleburger_SUBST,8
earmarked_ADJ,3
southcom_SUBST,3
draw-down_SUBST,2
rock-bottom_ADJ,2
macdill_SUBST,1
anti-scowl_ADJ,1
500–800_UNC,1
beastliness_SUBST,5
weicker_SUBST,4
redux_SUBST,1
ex-republican_SUBST,1
hawkish_ADJ,3
chemical-weapon_SUBST,3
pappas_SUBST,1
villalobos_SUBST,1
handwringing_SUBST,1
baer_SUBST,6
eisendrath_SUBST,1
negro_SUBST,13
south-side_SUBST,1
pincham_SUBST,1
daleyman_SUBST,1
daleyite_SUBST,1
clean-government_ADJ,1
clybourn_SUBST,1
gentrification_SUBST,1
non-black_ADJ,1
dirt-poor_ADJ,2
brothel-owner_SUBST,1
phayao_SUBST,1
"14,116_ADJ",1
vicharn_SUBST,2
vithayasai_SUBST,1
mai_SUBST,10
venereal-disease_ADJ,1
hiv-positive_ADJ,5
low-class_ADJ,1
2–6%_UNC,1
pre-natal_ADJ,3
chatichai_SUBST,7
choonhavan_SUBST,2
cancelled_ADJ,5
adnan_SUBST,1
khashoggi_SUBST,1
shintaro_SUBST,5
ishihara_SUBST,13
shinagawa_SUBST,1
"$275,000_SUBST",2
yujiro_SUBST,2
akutagawa_SUBST,1
shoji_SUBST,1
flouting_SUBST,3
chaovalit_SUBST,6
laos_SUBST,1
indochina_SUBST,14
pramual_SUBST,3
sabhavasu_SUBST,1
baht-billionaire_SUBST,1
naught_PRON,4
sii_SUBST,1
keiwa_SUBST,1
okuda_SUBST,2
kabun_SUBST,1
muto_SUBST,1
sii_ADJ,3
somnolent_ADJ,2
setsuo_SUBST,1
umezawa_SUBST,1
ryutaro_SUBST,2
hashimoto_SUBST,3
seat-warme_ADJ,1
bigger-than-expected_ADJ,2
57-year-old_ADJ,1
by-your-leave_SUBST,2
misleadingly_ADV,5
again-fashionable_ADJ,1
russian-trained_ADJ,3
state-set_ADJ,1
resource-misallocating_ADJ,1
oman_SUBST,12
taipei_SUBST,2
kai-shek_ADJ,1
holy_SUBST,4
daubing_SUBST,2
teng-hui_SUBST,1
752-member_ADJ,1
ching-kuo_SUBST,1
"$4,000-a-month_SUBST",1
incidentals_SUBST,1
quadrupling_SUBST,1
taiwan-elected_ADJ,1
megaphonic_ADJ,1
kuomintang_SUBST,6
taiwan-born_ADJ,1
taiwan-bred_SUBST,1
mainlander_SUBST,2
noes_SUBST,1
yang-kang_SUBST,1
wei-kuo_SUBST,1
"$175,000_SUBST",1
ying-jeou_SUBST,1
marketeering_SUBST,1
gasping_SUBST,1
$115_SUBST,5
$35_SUBST,5
romeu_SUBST,1
tuma_SUBST,1
cruzado_SUBST,4
cruzeiro_SUBST,7
subsidy-hooked_ADJ,1
tittle-tattle_SUBST,3
eighteen-year-old_ADJ,2
ghada_SUBST,1
musa_SUBST,4
minya_SUBST,1
coptic_ADJ,2
american-designed_ADJ,1
easterners_SUBST,2
video-blackmail_ADJ,1
likud-labour_ADJ,1
15-month-old_ADJ,1
israeli-palestinian_ADJ,5
ovadia_SUBST,1
yosef_SUBST,2
shas_SUBST,2
sha_SUBST,1
brinkman_SUBST,1
agudat_SUBST,1
labour-likud_SUBST,1
slendere_ADJ,2
stroock_SUBST,3
extrajudicial_ADJ,1
gramajo_SUBST,1
guatemalan_SUBST,1
rightist_SUBST,5
mayan_ADJ,3
better-armed_ADJ,1
abidjan_SUBST,1
Félix_UNC,1
houphouet-boigny_SUBST,2
camdessus_SUBST,4
houphouet_SUBST,5
five-yearly_ADJ,4
bank/imf_SUBST,1
gbagbo_SUBST,1
ivorian_ADJ,1
$776_SUBST,1
nujoma_SUBST,11
vanquish_VERB,5
one-man-one-vote_ADJ,1
turnhalle_SUBST,4
mudge_SUBST,2
multi-tribal_ADJ,1
much-touted_ADJ,2
countrywide_ADJ,8
gemu_SUBST,3
d-day_SUBST,13
funny-money_ADJ,1
poker-playing_SUBST,1
foot-dragging_SUBST,1
oskar_SUBST,4
chancellor-candidacy_SUBST,1
dm6_UNC,2
conservative-led_ADJ,1
1.9m_SUBST,3
new-model_SUBST,1
rubber-stamp_SUBST,4
minister-designate_ADJ,2
elmar_SUBST,1
pieroth_SUBST,1
comecon_SUBST,8
Ménage_UNC,1
deux_SUBST,3
half-in_SUBST,1
half-out_ADJ,1
british-french_ADJ,1
french-british_ADJ,2
political-military_ADJ,1
ex-paris_ADJ,1
non-nato_SUBST,1
air-launched_ADJ,2
frowner_SUBST,3
euro-intention_SUBST,1
euro-deed_SUBST,1
dumas_SUBST,11
smiler_SUBST,2
euro-regulation_SUBST,1
market-building_ADJ,1
prickliness_SUBST,1
people-movement_SUBST,1
frowns/smile_SUBST,1
ec-german_ADJ,2
guestworker_SUBST,1
germany-aloof_ADJ,1
open-market_ADJ,1
rag-bag_SUBST,5
roundtable_ADJ,2
petru_SUBST,1
luchinsky_SUBST,5
likhachev_SUBST,2
commersant_SUBST,1
dither_SUBST,3
polish-style_ADJ,1
vytautas_SUBST,1
landsbergis_SUBST,2
czytelnik_SUBST,1
rampage_VERB,7
700–900%_UNC,1
marek_SUBST,1
dabrowski_SUBST,1
"9,600_ADJ",2
1m-2m_SUBST,1
litynski_SUBST,1
kor_SUBST,6
pre-solidarity_ADJ,1
bronislaw_SUBST,4
geremek_SUBST,11
hirsute_SUBST,1
liberal-conservative-social-democratic-rural_UNC,1
kaczynski_SUBST,2
choir-boy_SUBST,1
squabbling_ADJ,4
unpolish_ADJ,1
solidarity-as-we-know-it_PRON,1
healthily_ADV,10
rennes_SUBST,4
15th-18th_ADJ,1
mauroy_SUBST,3
fabius_SUBST,6
clublike_ADJ,2
palaver_VERB,1
not-so-great_ADJ,1
wastepaper_VERB,1
unamended_ADJ,1
billion-10_ADJ,1
modernising_SUBST,1
pipe-smoking_ADJ,1
expansionist_SUBST,2
acronym_VERB,1
income-tax_ADJ,8
cigarette-smoking_ADJ,1
budget-day_ADJ,1
dry-ice_ADJ,1
thunderflash_SUBST,1
badinage_SUBST,3
football-watching_SUBST,1
pipe-smoking_SUBST,1
control-room_ADJ,1
body-language_SUBST,3
spoil-sport_SUBST,6
mid-staffordshire_SUBST,4
commuter-belt_ADJ,1
stingingly_ADV,1
self-described_ADJ,1
heathite_ADJ,7
unphilosophical_ADJ,1
comfortable-sounding_ADJ,1
bad-debt_ADJ,3
windfall-profit_SUBST,2
insolently_ADV,2
£375m_UNC,1
pin-prick_SUBST,4
tax-relief_SUBST,1
exasperatingly_ADV,2
pipe-tobacco_ADJ,1
errant_ADJ,7
castella_SUBST,1
joke-hero_SUBST,1
anti-nicotine_ADJ,1
vasso_SUBST,1
tobacco-advertising_SUBST,1
health-obsessed_ADJ,1
anti-materialist_SUBST,4
frizzo_SUBST,1
frontières_UNC,1
drink-this-and-score_ADJ,1
panegyric_SUBST,1
less-restricted_ADJ,1
budget-time_SUBST,1
retail-finance_ADJ,1
house-price_ADJ,1
re-regulation_SUBST,4
irresponsibly_ADV,5
pro-saving_ADJ,2
hand-wringing_SUBST,2
under-saving_SUBST,1
after-shock_SUBST,1
anti-saving_ADJ,1
personal-equity_ADJ,1
composite-rate_ADJ,4
building-society_ADJ,2
money-loser_SUBST,3
vote-loser_SUBST,2
post-privatisation_ADJ,2
capital-spending_ADJ,2
ofwat_SUBST,3
cholderton_SUBST,1
telecoms_SUBST,27
crickhowell_SUBST,5
top-rate_ADJ,4
"£16,900_UNC",1
stickler_SUBST,3
payroll-giving_ADJ,1
non-pipe_SUBST,1
40–50%_UNC,1
spritzer_SUBST,3
m0_UNC,2
1–5%_UNC,1
fuelling_SUBST,2
thatcher-major_ADJ,1
once-formidable_ADJ,1
7.25%_UNC,1
3–4%_UNC,3
mortgage-rate_ADJ,1
fore-cast_VERB,1
fast-improving_SUBST,1
breakfast-television_ADJ,1
information-line_SUBST,1
non-financial_ADJ,7
sarbutts_SUBST,1
regrading_SUBST,2
m&s_SUBST,12
guided-missile_ADJ,1
much-fancied_ADJ,3
13–7_UNC,3
five-nation_SUBST,1
"1,162_ADJ",1
south-coast_ADJ,1
tecs_SUBST,29
splatter_VERB,12
£23.4_UNC,1
£64_UNC,3
8.75%_UNC,1
"£24,500_UNC",1
42.5%_UNC,1
private-sector-led_ADJ,1
word-processor_SUBST,3
$20m-worth_SUBST,1
hallman_SUBST,7
computer-service_SUBST,1
word-processing_SUBST,3
computer-user_SUBST,1
cigna_SUBST,2
cost-control_ADJ,1
technology-driven_ADJ,1
high-yield_ADJ,8
$650m_SUBST,1
donahue_SUBST,1
impolite_ADJ,4
ex-employee_SUBST,1
drexel_VERB,3
corporate-bond_ADJ,2
bond-trading_ADJ,1
below-investment-grade_ADJ,1
over-borrowed_ADJ,1
myopic_ADJ,11
g.i._SUBST,3
high-yield-bond_ADJ,2
kroger_VERB,1
billion-5_ADJ,1
market-making_SUBST,1
"3,000–4,000_UNC",2
kroger_SUBST,1
bloomingdale_SUBST,3
Marché_UNC,4
sind_SUBST,4
debt-payment_ADJ,2
junk-bond_SUBST,2
commercial-paper_ADJ,2
rjr-nabisco_SUBST,2
food-and-tobacco_ADJ,1
$39m_SUBST,2
7-eleven_ADJ,4
ito-yokado_SUBST,2
kibosh_SUBST,1
home-furnishing_SUBST,1
farley_SUBST,2
point-pepperell_SUBST,1
molly-coddle_VERB,1
billion-dollar_ADJ,1
68-year_ADJ,1
rupiah_SUBST,3
$4.6_SUBST,2
soedono_SUBST,1
liem_SUBST,5
sioe_SUBST,1
liong_SUBST,2
krakatau_SUBST,2
indocement_SUBST,2
$335m_SUBST,1
12.4%_UNC,1
soeryadjaya_SUBST,2
82.2%_UNC,1
148.2_ADJ,1
"178,000_ADJ",1
57%_SUBST,4
"289,000_ADJ",1
kijang_SUBST,1
component-making_ADJ,1
tjia_SUBST,1
kian_ADJ,1
67-year_ADJ,1
seigneur_UNC,1
euro-asia_SUBST,2
alumni_SUBST,4
eaukay_VERB,1
bubbly-water_ADJ,1
booming_SUBST,1
bottled-water_ADJ,3
$243m_SUBST,1
carbonate_VERB,1
curvaceous_ADJ,5
mineral-water_ADJ,1
slanging_ADJ,3
liquor-store_ADJ,1
re-order_VERB,2
curtiss-wright_SUBST,3
$7.5_SUBST,4
$4.875_SUBST,1
$38.25_SUBST,1
dorrance_SUBST,3
acquisition-proof_ADJ,1
occidental_ADJ,4
death-watch_ADJ,5
occidental_SUBST,3
91-year-old_ADJ,1
w.r._SUBST,1
wasserman_SUBST,1
mca_SUBST,6
amerada_SUBST,1
carmake_VERB,1
miti_SUBST,2
enervate_VERB,5
salve_SUBST,6
leap-frog_VERB,2
telecoms-equipment_ADJ,2
telecoms-supplier_SUBST,1
trc_SUBST,1
billion-7_ADJ,1
bhg_SUBST,2
kapsch_SUBST,1
schrack_SUBST,1
local-telephone_ADJ,1
pttp_SUBST,1
krasnaya_SUBST,2
zarya_SUBST,1
cocom_SUBST,3
boston-based_ADJ,1
six-nine_ADJ,1
mobile-telephone_ADJ,3
collore_VERB,1
four-digit_ADJ,1
interest-earning_ADJ,2
coupon-rate_SUBST,1
4.3%_UNC,3
austral_SUBST,4
$560_SUBST,1
savings-freeze_SUBST,1
emeritus_ADJ,3
begetter_SUBST,5
consumer-electronics_ADJ,2
enduringly_ADV,1
first-mover_ADJ,8
bigness_SUBST,2
first-mover_SUBST,1
mechanical-typewriter_ADJ,1
remington_SUBST,4
raytheon_SUBST,2
philco_SUBST,1
dye-making_SUBST,1
baye_ADJ,2
small-car_ADJ,1
diversifier_SUBST,1
wholehearted_ADJ,9
eleventh-big_ADJ,1
cash-raiser_SUBST,1
clobbering_SUBST,1
underwrit_VERB,4
3.1%_UNC,3
"29,843_ADJ",1
equity-financing_ADJ,1
¥300_UNC,1
warrant-bond_ADJ,1
nintendo_SUBST,17
video-game_SUBST,1
yasuda_SUBST,3
dollar-denominated_ADJ,2
mini-bank_SUBST,1
¥843_UNC,1
tse_SUBST,5
¥25_UNC,1
seiyu_SUBST,1
¥45_UNC,1
office-automation_ADJ,1
ricoh_SUBST,1
¥3_UNC,1
$21_SUBST,1
capital-to-asset_ADJ,1
dai-ichi_ADJ,3
kangyo_SUBST,4
"38,916_ADJ",1
¥930_UNC,1
$6.6_SUBST,1
10.6%_UNC,1
scrounge_VERB,10
yen-based_ADJ,1
easy-money_ADJ,1
"2,739_ADJ",1
"2,810_ADJ",1
"2,553_ADJ",1
not-cheap_ADJ,1
treasury-bond_ADJ,1
7.75%_UNC,1
8.45%_UNC,1
larger-than-expected_ADJ,1
5.8%_UNC,2
8.25%_UNC,2
see-saw_VERB,1
unseasonably_ADV,3
stagflation_SUBST,7
self-imposed_ADJ,9
$140_SUBST,1
year-to-year_ADJ,4
lazar_SUBST,15
c.j._SUBST,1
6.1%_UNC,2
money-supply_SUBST,1
contractionary_ADJ,2
140%_SUBST,1
185%_SUBST,1
£62_UNC,3
£261m_UNC,2
£616m_UNC,1
third-world-debt_ADJ,2
low-yielding_ADJ,3
big-four_ADJ,1
clearer_SUBST,1
£57.5_UNC,1
£910m_UNC,1
£383m_UNC,1
14.9%_UNC,3
£4.3_UNC,1
cost-to-income_ADJ,1
72.4%_UNC,1
clearing-bank_ADJ,2
louden_SUBST,2
amro_SUBST,1
computer-system_SUBST,1
gavaghan_SUBST,1
£418m_UNC,1
£51m_UNC,2
m&g_UNC,2
6.9%_UNC,1
crisp-cuffed_ADJ,1
investment-bankers-turned-ir_UNC,1
frew_SUBST,1
macmaster_SUBST,1
47m_SUBST,1
shareholder-relation_SUBST,1
telephone-answering_ADJ,1
niri_SUBST,1
"2,250_ADJ",2
serious-money_ADJ,1
investor-relation_SUBST,2
share-register_ADJ,1
pr-type_ADJ,1
mcginley_SUBST,2
cm&m_UNC,2
quinnen_SUBST,3
near-disaster_SUBST,2
down-under_SUBST,2
skase_SUBST,3
qintex_SUBST,1
trans-tasmanian_ADJ,1
equiticorp_SUBST,3
perth-based_ADJ,2
fraud-ridden_ADJ,2
£4.75_UNC,2
£3.43_UNC,1
hk$13.8_UNC,1
hk$52.7_UNC,1
hk$13_UNC,2
hk$78_UNC,1
hk$7_UNC,1
stay-at-home_ADJ,3
scottish-accented_ADJ,1
fast-wheeling_ADJ,1
centrally-set_ADJ,1
basket-case_SUBST,1
over-borrow_VERB,3
member-state_SUBST,1
acquiring_ADJ,8
fmcg_SUBST,7
share-price_ADJ,2
420%_SUBST,1
fargo_SUBST,8
fleet/norstar_SUBST,15
midlantic_SUBST,1
traded-option_SUBST,2
ltom_SUBST,6
lifeblood_SUBST,9
"47,000_ADJ",3
bungling_ADJ,3
financial-future_SUBST,1
domestic-equity_ADJ,2
elwes_SUBST,7
limit-order_ADJ,1
small-customer_ADJ,1
domestic-_SUBST,1
international-share_ADJ,1
hon-ecker_SUBST,1
semi-free_ADJ,1
solidarity-backed_ADJ,1
aftershock_SUBST,2
dubcek_SUBST,30
marton_SUBST,1
tardo_SUBST,1
worker-management_ADJ,1
worker-management_SUBST,1
robespierres_SUBST,1
hungary-first_ADJ,1
sweet-talk_ADJ,1
clear-out_SUBST,5
35–40%_UNC,1
over-centralised_ADJ,1
worker-ownership_SUBST,1
lipsky_SUBST,3
uhl_SUBST,3
shock-treatment_SUBST,1
thatcherist_ADJ,1
unrealisable_ADJ,1
deadweight_SUBST,4
layoff_SUBST,3
thousand-year_ADJ,2
ism_SUBST,2
conseils-sondages-analyse_SUBST,1
privilegentsia_SUBST,1
black-marketeer_SUBST,1
top-earning_SUBST,1
best-off_ADJ,1
horthy_SUBST,1
semi-democracy_SUBST,1
pithart_SUBST,1
moravia_SUBST,3
michnik_SUBST,1
social-democracy_ADJ,1
nostrification_SUBST,1
pompously_ADV,1
german-owned_ADJ,1
anti-communism_SUBST,1
anti-sovietism_SUBST,1
over-fine_ADJ,1
horse-trading_ADJ,1
microchip-production_ADJ,1
scanning-tunnelling_ADJ,2
stm_SUBST,27
binnig_SUBST,2
rohrer_SUBST,1
stroscio_SUBST,1
feenstra_SUBST,1
optical-microscope_ADJ,1
circuit-part_SUBST,1
nanoscope_SUBST,2
"$70,000_SUBST",1
chipmaker_SUBST,1
optical-storage_ADJ,1
omicron_SUBST,1
struers_SUBST,1
nhk_SUBST,2
seiko_SUBST,3
five-inch_ADJ,1
microelectronic_ADJ,1
product-development_ADJ,1
electroplated_ADJ,1
kumar_SUBST,10
wickramasinghe_SUBST,1
thermocouple_SUBST,4
microcircuit_SUBST,1
microengineering_SUBST,1
ploughshare_SUBST,1
liven_ADJ,4
roald_SUBST,15
sagdeev_SUBST,8
aging_ADJ,3
government-set_ADJ,1
interdepartmental_ADJ,3
mntks_SUBST,2
co-inventor_SUBST,1
atomic-force_ADJ,1
afm_SUBST,7
microelectronics_SUBST,5
afms_SUBST,3
optical-disc_ADJ,1
magnetic-force_ADJ,1
magnetic-storage_ADJ,1
dopant_SUBST,4
afm_ADJ,2
dopant_ADJ,2
non-conducting_ADJ,1
hansma_SUBST,1
relational-model_SUBST,1
codd_SUBST,6
incomprehensibility_SUBST,2
object-oriented_ADJ,12
reassembling_SUBST,1
data-object_SUBST,2
sub-component_SUBST,1
servio_SUBST,2
ontologic_ADJ,1
fast-changing_ADJ,2
colonial_SUBST,3
conspectus_SUBST,1
myremecology_SUBST,1
holldobler_SUBST,2
termite_SUBST,9
disseminator_SUBST,1
